Protein ID,Accession,Avg. Mass,Description,0 hr Protein Abundance,0.5 hr Protein Abundance,1 hr Protein Abundance,2 hr Protein Abundance,3 hr Protein Abundance,4 hr Protein Abundance,5 hr Protein Abundance,6 hr Protein Abundance,9 hr Protein Abundance,12 hr Protein Abundance,24 hr Protein Abundance,Cellular processes,Protein functions,Reactome pathways
2040,Q8BK67|RCC2_MOUSE,55983,Protein RCC2 OS=Mus musculus GN=Rcc2 PE=1 SV=1,113740000,167400000,142600000,106510000,94296000,96476000,91742700,981400000,62300000,65160000,75629000,"['activation of GTPase activity', 'cell cycle', 'cell division', 'chromosome passenger complex localization to kinetochore', 'establishment of protein localization', 'focal adhesion assembly', 'integrin-mediated signaling pathway', 'negative regulation of focal adhesion assembly', 'negative regulation of GTPase activity', 'negative regulation of substrate adhesion-dependent cell spreading', 'positive regulation of attachment of spindle microtubules to kinetochore', 'positive regulation of G2/M transition of mitotic cell cycle', 'regulation of cell migration', 'regulation of fibroblast migration', 'regulation of ruffle assembly']","['guanyl-nucleotide exchange factor activity', 'microtubule binding', 'protein domain specific binding', 'protein kinase binding', 'Rac GTPase binding', 'small GTPase binding']","['Amplification of signal from unattached kinetochores via a MAD2 inhibitory signal', 'Separation of Sister Chromatids', 'Resolution of Sister Chromatid Cohesion', 'RHO GTPases Activate Formins', 'Mitotic Prometaphase']"
4514,Q9CQ65|MTAP_MOUSE,31062,S-methyl-5'-thioadenosine phosphorylase OS=Mus musculus GN=Mtap PE=1 SV=1,52950000,115832000,171520000,121660000,81900000,100410000,141570000,1173000000,150450000,147360000,149070000,"['L-methionine salvage from methylthioadenosine', 'methylation', 'purine ribonucleoside salvage']",['S-methyl-5-thioadenosine phosphorylase activity'],['Methionine salvage pathway']
5270,P63087|PP1G_MOUSE,36984,Serine/threonine-protein phosphatase PP1-gamma catalytic subunit OS=Mus musculus GN=Ppp1cc PE=1 SV=1,23970000,46090000,38406000,31222000,34900000,38910000,38340000,330560000,42270000,50630000,42924000,"['cell cycle', 'cell division', 'circadian regulation of gene expression', 'entrainment of circadian clock by photoperiod', 'glycogen metabolic process', 'neuron differentiation', 'positive regulation of glial cell proliferation', 'protein dephosphorylation', 'regulation of circadian rhythm', 'regulation of nucleocytoplasmic transport']","['lamin binding', 'metal ion binding', 'phosphatase activity', 'protein C-terminus binding', 'protein domain specific binding', 'protein kinase binding', 'protein N-terminus binding', 'protein phosphatase 1 binding', 'protein phosphatase binding', 'protein serine/threonine phosphatase activity', 'protein-containing complex binding']","['Amplification of signal from unattached kinetochores via a MAD2 inhibitory signal', 'Separation of Sister Chromatids', 'Resolution of Sister Chromatid Cohesion', 'RHO GTPases Activate Formins', 'Mitotic Prometaphase']"
2775,Q91YW3|DNJC3_MOUSE,57464,DnaJ homolog subfamily C member 3 OS=Mus musculus GN=Dnajc3 PE=1 SV=1,24880000,36280000,39400000,29100000,36600000,53000000,59440000,395000000,34100000,49440000,49830000,"['cellular response to cold', 'endoplasmic reticulum unfolded protein response', 'negative regulation of apoptotic process', 'negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation', 'negative regulation of protein kinase activity', 'positive regulation of translation initiation in response to endoplasmic reticulum stress', 'protein folding in endoplasmic reticulum', 'proteolysis involved in cellular protein catabolic process', 'response to endoplasmic reticulum stress']","['chaperone binding', 'misfolded protein binding', 'protein kinase binding', 'protein kinase inhibitor activity', 'unfolded protein binding']","['Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)', 'Neutrophil degranulation', 'Post-translational protein phosphorylation']"
4053,Q99JW4|LIMS1_MOUSE,37240,LIM and senescent cell antigen-like-containing domain protein 1 OS=Mus musculus GN=Lims1 PE=1 SV=3,204990000,146037000,212799000,180924000,232823000,212084000,214470000,1959180000,229850000,224570000,136820000,"['cell-cell adhesion', 'cell-cell junction organization', 'cell-matrix adhesion', 'chordate embryonic development', 'establishment of protein localization', 'establishment or maintenance of cell polarity', 'negative regulation of apoptotic process', 'negative regulation of epithelial cell proliferation', 'negative regulation of hepatocyte proliferation', 'negative regulation of neural precursor cell proliferation', 'negative regulation of transcription, DNA-templated', 'positive regulation of cell-substrate adhesion', 'positive regulation of focal adhesion assembly', 'positive regulation of gene expression', 'positive regulation of GTPase activity', 'positive regulation of integrin-mediated signaling pathway', 'positive regulation of NIK/NF-kappaB signaling', 'positive regulation of substrate adhesion-dependent cell spreading', 'protein heterooligomerization', 'tumor necrosis factor-mediated signaling pathway']","['protein kinase binding', 'zinc ion binding']",[]
2344,Q91Z67|SRGP2_MOUSE,120798,SLIT-ROBO Rho GTPase-activating protein 2 OS=Mus musculus GN=Srgap2 PE=1 SV=2,61156000,78311000,38405000,64970000,54481000,66160000,95570000,578270000,94350000,111847000,60994000,"['actin filament severing', 'dendritic spine development', 'extension of a leading process involved in cell motility in cerebral cortex radial glia guided migration', 'filopodium assembly', 'lamellipodium assembly involved in ameboidal cell migration', 'negative regulation of cell migration', 'negative regulation of neuron migration', 'neuron projection morphogenesis', 'positive regulation of GTPase activity', 'signal transduction', 'substrate adhesion-dependent cell spreading']","['GTPase activator activity', 'identical protein binding', 'protein homodimerization activity', 'Rac GTPase binding']","['Rho GTPase cycle', 'RHO GTPases Activate Formins']"
7713,Q9EQU5|SET_MOUSE,33378,Protein SET OS=Mus musculus GN=Set PE=1 SV=1,117510000,133150000,191160000,131250000,189271000,179210000,165170000,1600500000,164340000,170630000,165880000,"['negative regulation of neuron apoptotic process', 'negative regulation of transcription, DNA-templated', 'nucleosome assembly']",['DNA binding'],"['Condensation of Prophase Chromosomes', 'HuR (ELAVL1) binds and stabilizes mRNA']"
5719,P62830|RL23_MOUSE,14865,60S ribosomal protein L23 OS=Mus musculus GN=Rpl23 PE=1 SV=1,690200000,728600000,753000000,637400000,736300000,805200000,827100000,8002000000,821800000,849800000,813800000,"['cellular response to actinomycin D', 'negative regulation of cell cycle arrest', 'negative regulation of transcription by RNA polymerase II', 'negative regulation of ubiquitin protein ligase activity', 'negative regulation of ubiquitin-dependent protein catabolic process', 'positive regulation of cell cycle arrest', 'positive regulation of cell population proliferation', 'positive regulation of gene expression', 'positive regulation of signal transduction by p53 class mediator', 'protein stabilization', 'protein-DNA complex disassembly', 'translation']","['large ribosomal subunit rRNA binding', 'structural constituent of ribosome', 'transcription coactivator binding', 'ubiquitin ligase inhibitor activity', 'ubiquitin protein ligase binding']",[]
2057,Q3UQN2|FCHO2_MOUSE,88734,F-BAR domain only protein 2 OS=Mus musculus GN=Fcho2 PE=1 SV=1,27530000,21490000,26600000,61960000,25130000,8730000,4510000,311300000,9590000,5320000,8150000,"['clathrin coat assembly', 'clathrin-dependent endocytosis', 'membrane invagination', 'plasma membrane tubulation', 'protein localization to plasma membrane', 'synaptic vesicle endocytosis']","['cytoskeletal protein binding', 'identical protein binding', 'microtubule binding', 'phosphatidylinositol binding', 'phosphatidylinositol-4,5-bisphosphate binding', 'phosphatidylserine binding', 'phospholipid binding', 'tubulin binding']","['Cargo recognition for clathrin-mediated endocytosis', 'Clathrin-mediated endocytosis']"
3973,Q9Z2N8|ACL6A_MOUSE,47448,Actin-like protein 6A OS=Mus musculus GN=Actl6a PE=1 SV=2,122580000,96260000,75738000,101225000,105441000,91860000,88500000,1385310000,83400000,65300000,79610000,"['ATP-dependent chromatin remodeling', 'blastocyst formation', 'chromatin remodeling', 'DNA recombination', 'DNA repair', 'histone H2A acetylation', 'histone H4 acetylation', 'nervous system development', 'neural retina development', 'regulation of growth', 'spinal cord development']",['chromatin binding'],"['RMTs methylate histone arginines', 'UCH proteinases', 'DNA Damage Recognition in GG-NER', 'RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known']"
2917,Q9D2G2|ODO2_MOUSE,48995,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex  mitochondrial OS=Mus musculus GN=Dlst PE=1 SV=1,12100000,7740000,18220000,15000000,241000,8560000,900000,85100000,7040000,7490000,5350000,"['2-oxoglutarate metabolic process', 'histone succinylation', 'L-lysine catabolic process to acetyl-CoA via saccharopine', 'NADH metabolic process', 'succinyl-CoA metabolic process', 'tricarboxylic acid cycle']","['chaperone binding', 'dihydrolipoyllysine-residue succinyltransferase activity', 'heat shock protein binding']","['Glyoxylate metabolism and glycine degradation', 'Lysine catabolism']"
2471,Q9Z0S1|BPNT1_MOUSE,33196,3'(2') 5'-bisphosphate nucleotidase 1 OS=Mus musculus GN=Bpnt1 PE=1 SV=2,68570000,63260000,74369000,80460000,41009000,47797000,64860000,913300000,49540000,76800000,22995000,['phosphatidylinositol phosphorylation'],"[""3'(2'),5'-bisphosphate nucleotidase activity"", 'inositol-1,4-bisphosphate 1-phosphatase activity', 'magnesium ion binding']",['Cytosolic sulfonation of small molecules']
2612,Q3THS6|METK2_MOUSE,43689,S-adenosylmethionine synthase isoform type-2 OS=Mus musculus GN=Mat2a PE=1 SV=2,227284000,260440000,293640000,237930000,254170000,264460000,265390000,3220500000,313850000,234530000,216350000,"['cellular response to leukemia inhibitory factor', 'circadian rhythm', 'one-carbon metabolic process', 'protein heterooligomerization', 'protein hexamerization', 'response to cAMP', 'response to drug', 'response to hormone', 'S-adenosylmethionine biosynthetic process']","['amino acid binding', 'ATP binding', 'identical protein binding', 'metal ion binding', 'methionine adenosyltransferase activity']",['Methylation']
5059,P57784|RU2A_MOUSE,28357,U2 small nuclear ribonucleoprotein A' OS=Mus musculus GN=Snrpa1 PE=1 SV=2,54211000,53640000,60683000,28310000,40630000,32809000,32960000,619300000,55586000,47900000,44140000,"['mRNA splicing, via spliceosome', 'spermatogenesis']",['U2 snRNA binding'],['mRNA Splicing - Major Pathway']
4488,Q9QY24|ZBP1_MOUSE,44331,Z-DNA-binding protein 1 OS=Mus musculus GN=Zbp1 PE=1 SV=1,65060000,67550000,82858000,58480300,61800000,66418000,66512000,865920000,84180000,93090000,78070000,"['defense response to virus', 'innate immune response', 'positive regulation of type I interferon-mediated signaling pathway', 'viral process']","['DNA binding', 'double-stranded RNA adenosine deaminase activity', 'identical protein binding', 'left-handed Z-DNA binding', 'RNA binding']",[]
6387,P51859|HDGF_MOUSE,26269,Hepatoma-derived growth factor OS=Mus musculus GN=Hdgf PE=1 SV=2,258100000,315640000,287550000,271440000,297830000,406363000,313200000,2396000000,262720000,331640000,273079000,"['cellular process', 'cellular response to interleukin-7', 'negative regulation of transcription by RNA polymerase II', 'positive regulation of transcription by RNA polymerase II', 'protein localization to nucleus']","['DNA-binding transcription repressor activity, RNA polymerase II-specific', 'growth factor activity', 'heparin binding', 'nucleotide binding', 'RNA polymerase II proximal promoter sequence-specific DNA binding', 'transcription corepressor activity', 'transcription corepressor binding']",[]
2035,P63005|LIS1_MOUSE,46670,Platelet-activating factor acetylhydrolase IB subunit alpha OS=Mus musculus GN=Pafah1b1 PE=1 SV=2,69262000,83144000,42159000,36068000,38263000,59410000,84060000,667400000,86480000,110556000,68909000,"['acrosome assembly', 'actin cytoskeleton organization', 'adult locomotory behavior', 'ameboidal-type cell migration', 'auditory receptor cell development', 'brain morphogenesis', 'cell migration', 'cerebral cortex development', 'cerebral cortex neuron differentiation', 'chemical synaptic transmission', 'cochlea development', 'corpus callosum morphogenesis', 'cortical microtubule organization', 'establishment of centrosome localization', 'establishment of mitotic spindle orientation', 'establishment of planar polarity of embryonic epithelium', 'hippocampus development', 'layer formation in cerebral cortex', 'learning or memory', 'lipid catabolic process', 'maintenance of centrosome location', 'microtubule cytoskeleton organization', 'microtubule cytoskeleton organization involved in establishment of planar polarity', 'microtubule organizing center organization', 'microtubule sliding', 'microtubule-based process', 'negative regulation of JNK cascade', 'negative regulation of neuron projection development', 'neuroblast proliferation', 'neuromuscular process controlling balance', 'neuron migration', 'nuclear envelope disassembly', 'nuclear migration', 'osteoclast development', 'positive regulation of axon extension', 'positive regulation of cellular component organization', 'positive regulation of cytokine-mediated signaling pathway', 'positive regulation of dendritic spine morphogenesis', 'positive regulation of embryonic development', 'positive regulation of mitotic cell cycle', 'protein secretion', 'regulation of GTPase activity', 'regulation of microtubule cytoskeleton organization', 'regulation of microtubule motor activity', 'retrograde axonal transport', 'stem cell division', 'transmission of nerve impulse', 'vesicle transport along microtubule']","['dynein complex binding', 'dynein intermediate chain binding', 'microtubule binding', 'microtubule plus-end binding', 'phosphoprotein binding', 'protein homodimerization activity', 'protein-containing complex binding']","['Amplification of signal from unattached kinetochores via a MAD2 inhibitory signal', 'Separation of Sister Chromatids', 'Resolution of Sister Chromatid Cohesion', 'Regulation of PLK1 Activity at G2/M Transition', 'Loss of Nlp from mitotic centrosomes', 'Recruitment of mitotic centrosome proteins and complexes', 'Loss of proteins required for interphase microtubule organization from the centrosome', 'Recruitment of NuMA to mitotic centrosomes', 'Anchoring of the basal body to the plasma membrane', 'RHO GTPases Activate Formins', 'COPI-independent Golgi-to-ER retrograde traffic', 'Mitotic Prometaphase', 'AURKA Activation by TPX2']"
